The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,TIME,VALUE
DENMARK,GDPDEF,1980,36.263
DENMARK,GDPDEF,1981,40.138
DENMARK,GDPDEF,1982,44.212
DENMARK,GDPDEF,1983,47.478
DENMARK,GDPDEF,1984,50.305
DENMARK,GDPDEF,1985,52.463
DENMARK,GDPDEF,1986,53.681
DENMARK,GDPDEF,1987,56.233
DENMARK,GDPDEF,1988,58.448
DENMARK,GDPDEF,1989,61.352
DENMARK,GDPDEF,1990,62.949
DENMARK,GDPDEF,1991,64.622
DENMARK,GDPDEF,1992,65.69
DENMARK,GDPDEF,1993,66.073
DENMARK,GDPDEF,1994,67.11
DENMARK,GDPDEF,1995,67.97
DENMARK,GDPDEF,1996,69.336
DENMARK,GDPDEF,1997,70.733
DENMARK,GDPDEF,1998,71.608
DENMARK,GDPDEF,1999,72.814
DENMARK,GDPDEF,2000,75.01
DENMARK,GDPDEF,2001,76.899
DENMARK,GDPDEF,2002,78.704
DENMARK,GDPDEF,2003,79.871
DENMARK,GDPDEF,2004,81.546
DENMARK,GDPDEF,2005,83.912
DENMARK,GDPDEF,2006,85.655
DENMARK,GDPDEF,2007,87.74
DENMARK,GDPDEF,2008,91.366
DENMARK,GDPDEF,2009,91.849
DENMARK,GDPDEF,2010,94.813
DENMARK,GDPDEF,2011,95.42
DENMARK,GDPDEF,2012,97.683
DENMARK,GDPDEF,2013,98.549
DENMARK,GDPDEF,2014,99.57
DENMARK,GDPDEF,2015,100.0
DENMARK,GDPDEF,2016,100.253
DENMARK,GDPDEF,2017,101.444
DENMARK,GDPDEF,2018,102.201
DENMARK,GDPDEF,2019,103.274
DENMARK,GDPDEF,2020,105.967
DENMARK,GDPDEF,2021,108.896
DENMARK,GDPDEF,2022,117.138
DENMARK,GDPNCN,1974,208204.0
DENMARK,GDPNCN,1975,232574.0
DENMARK,GDPNCN,1976,269461.0
DENMARK,GDPNCN,1977,298865.0
DENMARK,GDPNCN,1978,332877.0
DENMARK,GDPNCN,1979,370196.0
DENMARK,GDPNCN,1980,400867.0
DENMARK,GDPNCN,1981,440781.0
DENMARK,GDPNCN,1982,503384.0
DENMARK,GDPNCN,1983,554597.0
DENMARK,GDPNCN,1984,612129.0
DENMARK,GDPNCN,1985,663954.0
DENMARK,GDPNCN,1986,712645.0
DENMARK,GDPNCN,1987,748427.0
DENMARK,GDPNCN,1988,777844.0
DENMARK,GDPNCN,1989,821734.0
DENMARK,GDPNCN,1990,855557.0
DENMARK,GDPNCN,1991,890551.0
DENMARK,GDPNCN,1992,923015.0
DENMARK,GDPNCN,1993,928466.0
DENMARK,GDPNCN,1994,993287.0
DENMARK,GDPNCN,1995,1036483.0
DENMARK,GDPNCN,1996,1088024.0
DENMARK,GDPNCN,1997,1146129.0
DENMARK,GDPNCN,1998,1185987.0
DENMARK,GDPNCN,1999,1241521.0
DENMARK,GDPNCN,2000,1326911.0
DENMARK,GDPNCN,2001,1371526.0
DENMARK,GDPNCN,2002,1410272.0
DENMARK,GDPNCN,2003,1436751.0
DENMARK,GDPNCN,2004,1506002.0
DENMARK,GDPNCN,2005,1585983.0
DENMARK,GDPNCN,2006,1682260.0
DENMARK,GDPNCN,2007,1738846.0
DENMARK,GDPNCN,2008,1801470.0
DENMARK,GDPNCN,2009,1722143.0
DENMARK,GDPNCN,2010,1810926.0
DENMARK,GDPNCN,2011,1846854.0
DENMARK,GDPNCN,2012,1895002.0
DENMARK,GDPNCN,2013,1929677.0
DENMARK,GDPNCN,2014,1981165.0
DENMARK,GDPNCN,2015,2036356.0
DENMARK,GDPNCN,2016,2107809.0
DENMARK,GDPNCN,2017,2192960.0
DENMARK,GDPNCN,2018,2253315.0
DENMARK,GDPNCN,2019,2310955.0
DENMARK,GDPNCN,2020,2323920.0
DENMARK,GDPNCN,2021,2504177.0
DENMARK,GDPNCN,2022,2791310.0
DENMARK,PPP,1974,..
DENMARK,PPP,1975,..
DENMARK,PPP,1976,..
DENMARK,PPP,1977,..
DENMARK,PPP,1978,..
DENMARK,PPP,1979,..
DENMARK,PPP,1980,6.593
DENMARK,PPP,1981,6.667
DENMARK,PPP,1982,6.917
DENMARK,PPP,1983,7.148
DENMARK,PPP,1984,7.309
DENMARK,PPP,1985,7.389
DENMARK,PPP,1986,7.411
DENMARK,PPP,1987,7.576
DENMARK,PPP,1988,7.607
DENMARK,PPP,1989,7.683
DENMARK,PPP,1990,7.599
DENMARK,PPP,1991,7.546
DENMARK,PPP,1992,7.5
DENMARK,PPP,1993,7.369
DENMARK,PPP,1994,7.328
DENMARK,PPP,1995,7.269
DENMARK,PPP,1996,7.282
DENMARK,PPP,1997,7.303
DENMARK,PPP,1998,7.311
DENMARK,PPP,1999,7.331
DENMARK,PPP,2000,7.384
DENMARK,PPP,2001,7.404
DENMARK,PPP,2002,7.461
DENMARK,PPP,2003,7.425
DENMARK,PPP,2004,7.383
DENMARK,PPP,2005,7.366
DENMARK,PPP,2006,7.294
DENMARK,PPP,2007,7.275
DENMARK,PPP,2008,7.433
DENMARK,PPP,2009,7.425
DENMARK,PPP,2010,7.573
DENMARK,PPP,2011,7.466
DENMARK,PPP,2012,7.564
DENMARK,PPP,2013,7.355
DENMARK,PPP,2014,7.329
DENMARK,PPP,2015,7.303
DENMARK,PPP,2016,7.081
DENMARK,PPP,2017,6.852
DENMARK,PPP,2018,6.741
DENMARK,PPP,2019,6.692
DENMARK,PPP,2020,6.778
DENMARK,PPP,2021,6.666
DENMARK,PPP,2022,6.701
DENMARK,USEXRMEI,1974,6.086
DENMARK,USEXRMEI,1975,5.741
DENMARK,USEXRMEI,1976,6.044
DENMARK,USEXRMEI,1977,6.001
DENMARK,USEXRMEI,1978,5.511
DENMARK,USEXRMEI,1979,5.261
DENMARK,USEXRMEI,1980,5.636
DENMARK,USEXRMEI,1981,7.12
DENMARK,USEXRMEI,1982,8.333
DENMARK,USEXRMEI,1983,9.145
DENMARK,USEXRMEI,1984,10.355
DENMARK,USEXRMEI,1985,10.595
DENMARK,USEXRMEI,1986,8.089
DENMARK,USEXRMEI,1987,6.838
DENMARK,USEXRMEI,1988,6.73
DENMARK,USEXRMEI,1989,7.31
DENMARK,USEXRMEI,1990,6.186
DENMARK,USEXRMEI,1991,6.393
DENMARK,USEXRMEI,1992,6.038
DENMARK,USEXRMEI,1993,6.482
DENMARK,USEXRMEI,1994,6.36
DENMARK,USEXRMEI,1995,5.604
DENMARK,USEXRMEI,1996,5.798
DENMARK,USEXRMEI,1997,6.604
DENMARK,USEXRMEI,1998,6.699
DENMARK,USEXRMEI,1999,6.98
DENMARK,USEXRMEI,2000,8.088
DENMARK,USEXRMEI,2001,8.321
DENMARK,USEXRMEI,2002,7.884
DENMARK,USEXRMEI,2003,6.577
DENMARK,USEXRMEI,2004,5.988
DENMARK,USEXRMEI,2005,5.996
DENMARK,USEXRMEI,2006,5.943
DENMARK,USEXRMEI,2007,5.443
DENMARK,USEXRMEI,2008,5.099
DENMARK,USEXRMEI,2009,5.359
DENMARK,USEXRMEI,2010,5.622
DENMARK,USEXRMEI,2011,5.357
DENMARK,USEXRMEI,2012,5.79
DENMARK,USEXRMEI,2013,5.618
DENMARK,USEXRMEI,2014,5.619
DENMARK,USEXRMEI,2015,6.725
DENMARK,USEXRMEI,2016,6.731
DENMARK,USEXRMEI,2017,6.602
DENMARK,USEXRMEI,2018,6.314
DENMARK,USEXRMEI,2019,6.669
DENMARK,USEXRMEI,2020,6.542
DENMARK,USEXRMEI,2021,6.288
DENMARK,USEXRMEI,2022,7.076
ESTONIA,GDPDEF,1974,..
ESTONIA,GDPDEF,1975,..
ESTONIA,GDPDEF,1976,..
ESTONIA,GDPDEF,1977,..
ESTONIA,GDPDEF,1978,..
ESTONIA,GDPDEF,1979,..
ESTONIA,GDPDEF,1980,..
ESTONIA,GDPDEF,1981,..
ESTONIA,GDPDEF,1982,..
ESTONIA,GDPDEF,1983,..
ESTONIA,GDPDEF,1984,..
ESTONIA,GDPDEF,1985,..
ESTONIA,GDPDEF,1986,..
ESTONIA,GDPDEF,1987,..
ESTONIA,GDPDEF,1988,..
ESTONIA,GDPDEF,1989,..
ESTONIA,GDPDEF,1990,..
ESTONIA,GDPDEF,1991,..
ESTONIA,GDPDEF,1992,..
ESTONIA,GDPDEF,1993,16.441
ESTONIA,GDPDEF,1994,22.964
ESTONIA,GDPDEF,1995,30.964
ESTONIA,GDPDEF,1996,37.943
ESTONIA,GDPDEF,1997,41.708
ESTONIA,GDPDEF,1998,44.583
ESTONIA,GDPDEF,1999,47.464
ESTONIA,GDPDEF,2000,49.213
ESTONIA,GDPDEF,2001,52.559
ESTONIA,GDPDEF,2002,55.112
ESTONIA,GDPDEF,2003,57.255
ESTONIA,GDPDEF,2004,59.941
ESTONIA,GDPDEF,2005,63.492
ESTONIA,GDPDEF,2006,69.193
ESTONIA,GDPDEF,2007,77.744
ESTONIA,GDPDEF,2008,83.032
ESTONIA,GDPDEF,2009,82.709
ESTONIA,GDPDEF,2010,84.217
ESTONIA,GDPDEF,2011,88.826
ESTONIA,GDPDEF,2012,92.444
ESTONIA,GDPDEF,2013,96.17
ESTONIA,GDPDEF,2014,98.974
ESTONIA,GDPDEF,2015,100.0
ESTONIA,GDPDEF,2016,102.187
ESTONIA,GDPDEF,2017,105.856
ESTONIA,GDPDEF,2018,110.977
ESTONIA,GDPDEF,2019,114.536
ESTONIA,GDPDEF,2020,113.928
ESTONIA,GDPDEF,2021,120.76
ESTONIA,GDPDEF,2022,140.762
ESTONIA,GDPNCN,1974,..
ESTONIA,GDPNCN,1975,..
ESTONIA,GDPNCN,1976,..
ESTONIA,GDPNCN,1977,..
ESTONIA,GDPNCN,1978,..
ESTONIA,GDPNCN,1979,..
ESTONIA,GDPNCN,1980,..
ESTONIA,GDPNCN,1981,..
ESTONIA,GDPNCN,1982,..
ESTONIA,GDPNCN,1983,..
ESTONIA,GDPNCN,1984,..
ESTONIA,GDPNCN,1985,..
ESTONIA,GDPNCN,1986,..
ESTONIA,GDPNCN,1987,..
ESTONIA,GDPNCN,1988,..
ESTONIA,GDPNCN,1989,..
ESTONIA,GDPNCN,1990,..
ESTONIA,GDPNCN,1991,..
ESTONIA,GDPNCN,1992,..
ESTONIA,GDPNCN,1993,1512.0
ESTONIA,GDPNCN,1994,2077.0
ESTONIA,GDPNCN,1995,2862.0
ESTONIA,GDPNCN,1996,3680.0
ESTONIA,GDPNCN,1997,4573.0
ESTONIA,GDPNCN,1998,5100.0
ESTONIA,GDPNCN,1999,5407.0
ESTONIA,GDPNCN,2000,6172.0
ESTONIA,GDPNCN,2001,6987.0
ESTONIA,GDPNCN,2002,7823.0
ESTONIA,GDPNCN,2003,8744.0
ESTONIA,GDPNCN,2004,9777.0
ESTONIA,GDPNCN,2005,11343.0
ESTONIA,GDPNCN,2006,13569.0
ESTONIA,GDPNCN,2007,16401.0
ESTONIA,GDPNCN,2008,16618.0
ESTONIA,GDPNCN,2009,14132.0
ESTONIA,GDPNCN,2010,14741.0
ESTONIA,GDPNCN,2011,16677.0
ESTONIA,GDPNCN,2012,17917.0
ESTONIA,GDPNCN,2013,18911.0
ESTONIA,GDPNCN,2014,20048.0
ESTONIA,GDPNCN,2015,20631.0
ESTONIA,GDPNCN,2016,21748.0
ESTONIA,GDPNCN,2017,23834.0
ESTONIA,GDPNCN,2018,25932.0
ESTONIA,GDPNCN,2019,27765.0
ESTONIA,GDPNCN,2020,27465.0
ESTONIA,GDPNCN,2021,31445.0
ESTONIA,GDPNCN,2022,36181.0
ESTONIA,PPP,1974,..
ESTONIA,PPP,1975,..
ESTONIA,PPP,1976,..
ESTONIA,PPP,1977,..
ESTONIA,PPP,1978,..
ESTONIA,PPP,1979,..
ESTONIA,PPP,1980,..
ESTONIA,PPP,1981,..
ESTONIA,PPP,1982,..
ESTONIA,PPP,1983,..
ESTONIA,PPP,1984,..
ESTONIA,PPP,1985,..
ESTONIA,PPP,1986,..
ESTONIA,PPP,1987,..
ESTONIA,PPP,1988,..
ESTONIA,PPP,1989,..
ESTONIA,PPP,1990,..
ESTONIA,PPP,1991,..
ESTONIA,PPP,1992,..
ESTONIA,PPP,1993,0.135
ESTONIA,PPP,1994,0.185
ESTONIA,PPP,1995,0.244
ESTONIA,PPP,1996,0.293
ESTONIA,PPP,1997,0.317
ESTONIA,PPP,1998,0.335
ESTONIA,PPP,1999,0.352
ESTONIA,PPP,2000,0.357
ESTONIA,PPP,2001,0.372
ESTONIA,PPP,2002,0.385
ESTONIA,PPP,2003,0.392
ESTONIA,PPP,2004,0.399
ESTONIA,PPP,2005,0.41
ESTONIA,PPP,2006,0.434
ESTONIA,PPP,2007,0.474
ESTONIA,PPP,2008,0.497
ESTONIA,PPP,2009,0.492
ESTONIA,PPP,2010,0.495
ESTONIA,PPP,2011,0.512
ESTONIA,PPP,2012,0.521
ESTONIA,PPP,2013,0.522
ESTONIA,PPP,2014,0.527
ESTONIA,PPP,2015,0.537
ESTONIA,PPP,2016,0.528
ESTONIA,PPP,2017,0.534
ESTONIA,PPP,2018,0.546
ESTONIA,PPP,2019,0.554
ESTONIA,PPP,2020,0.544
ESTONIA,PPP,2021,0.552
ESTONIA,PPP,2022,0.601
ESTONIA,USEXRMEI,1974,..
ESTONIA,USEXRMEI,1975,..
ESTONIA,USEXRMEI,1976,..
ESTONIA,USEXRMEI,1977,..
ESTONIA,USEXRMEI,1978,..
ESTONIA,USEXRMEI,1979,..
ESTONIA,USEXRMEI,1980,..
ESTONIA,USEXRMEI,1981,..
ESTONIA,USEXRMEI,1982,..
ESTONIA,USEXRMEI,1983,..
ESTONIA,USEXRMEI,1984,..
ESTONIA,USEXRMEI,1985,..
ESTONIA,USEXRMEI,1986,..
ESTONIA,USEXRMEI,1987,..
ESTONIA,USEXRMEI,1988,..
ESTONIA,USEXRMEI,1989,..
ESTONIA,USEXRMEI,1990,..
ESTONIA,USEXRMEI,1991,..
ESTONIA,USEXRMEI,1992,..
ESTONIA,USEXRMEI,1993,0.845
ESTONIA,USEXRMEI,1994,0.83
ESTONIA,USEXRMEI,1995,0.733
ESTONIA,USEXRMEI,1996,0.769
ESTONIA,USEXRMEI,1997,0.887
ESTONIA,USEXRMEI,1998,0.9
ESTONIA,USEXRMEI,1999,0.938
ESTONIA,USEXRMEI,2000,1.084
ESTONIA,USEXRMEI,2001,1.117
ESTONIA,USEXRMEI,2002,1.062
ESTONIA,USEXRMEI,2003,0.886
ESTONIA,USEXRMEI,2004,0.805
ESTONIA,USEXRMEI,2005,0.804
ESTONIA,USEXRMEI,2006,0.797
ESTONIA,USEXRMEI,2007,0.731
ESTONIA,USEXRMEI,2008,0.684
ESTONIA,USEXRMEI,2009,0.719
ESTONIA,USEXRMEI,2010,0.755
ESTONIA,USEXRMEI,2011,0.719
ESTONIA,USEXRMEI,2012,0.778
ESTONIA,USEXRMEI,2013,0.753
ESTONIA,USEXRMEI,2014,0.754
ESTONIA,USEXRMEI,2015,0.901
ESTONIA,USEXRMEI,2016,0.904
ESTONIA,USEXRMEI,2017,0.887
ESTONIA,USEXRMEI,2018,0.847
ESTONIA,USEXRMEI,2019,0.893
ESTONIA,USEXRMEI,2020,0.878
ESTONIA,USEXRMEI,2021,0.846
ESTONIA,USEXRMEI,2022,0.951
EU,GDPDEF,1974,..
EU,GDPDEF,1975,..
EU,GDPDEF,1976,..
EU,GDPDEF,1977,..
EU,GDPDEF,1978,..
EU,GDPDEF,1979,..
EU,GDPDEF,1980,..
EU,GDPDEF,1981,..
EU,GDPDEF,1982,..
EU,GDPDEF,1983,..
EU,GDPDEF,1984,..
EU,GDPDEF,1985,..
EU,GDPDEF,1986,..
EU,GDPDEF,1987,..
EU,GDPDEF,1988,..
EU,GDPDEF,1989,..
EU,GDPDEF,1990,..
EU,GDPDEF,1991,..
EU,GDPDEF,1992,..
EU,GDPDEF,1993,..
EU,GDPDEF,1994,..
EU,GDPDEF,1995,..
EU,GDPDEF,1996,..
EU,GDPDEF,1997,..
EU,GDPDEF,1998,..
EU,GDPDEF,1999,..
EU,GDPDEF,2000,77.094338
EU,GDPDEF,2001,79.147642
EU,GDPDEF,2002,81.100443
EU,GDPDEF,2003,82.90645
EU,GDPDEF,2004,84.627668
EU,GDPDEF,2005,86.218153
EU,GDPDEF,2006,87.946444
EU,GDPDEF,2007,90.265485
EU,GDPDEF,2008,92.365708
EU,GDPDEF,2009,93.408637
EU,GDPDEF,2010,94.149955
EU,GDPDEF,2011,95.203622
EU,GDPDEF,2012,96.4786
EU,GDPDEF,2013,97.603461
EU,GDPDEF,2014,98.576284
EU,GDPDEF,2015,100.0
EU,GDPDEF,2016,100.948293
EU,GDPDEF,2017,102.204642
EU,GDPDEF,2018,103.919346
EU,GDPDEF,2019,105.949752
EU,GDPDEF,2020,108.189518
EU,GDPDEF,2021,110.754353
EU,GDPDEF,2022,116.718186
EU,GDPNCN,1974,..
EU,GDPNCN,1975,..
EU,GDPNCN,1976,..
EU,GDPNCN,1977,..
EU,GDPNCN,1978,..
EU,GDPNCN,1979,..
EU,GDPNCN,1980,..
EU,GDPNCN,1981,..
EU,GDPNCN,1982,..
EU,GDPNCN,1983,..
EU,GDPNCN,1984,..
EU,GDPNCN,1985,..
EU,GDPNCN,1986,..
EU,GDPNCN,1987,..
EU,GDPNCN,1988,..
EU,GDPNCN,1989,..
EU,GDPNCN,1990,..
EU,GDPNCN,1991,..
EU,GDPNCN,1992,..
EU,GDPNCN,1993,..
EU,GDPNCN,1994,..
EU,GDPNCN,1995,..
EU,GDPNCN,1996,..
EU,GDPNCN,1997,..
EU,GDPNCN,1998,..
EU,GDPNCN,1999,..
EU,GDPNCN,2000,7827217.302081
EU,GDPNCN,2001,8209714.752622
EU,GDPNCN,2002,8505022.344057
EU,GDPNCN,2003,8773639.239318
EU,GDPNCN,2004,9183565.143875
EU,GDPNCN,2005,9537343.063975
EU,GDPNCN,2006,10071701.979019
EU,GDPNCN,2007,10662792.171273
EU,GDPNCN,2008,10978992.393318
EU,GDPNCN,2009,10621658.680856
EU,GDPNCN,2010,10941852.568744
EU,GDPNCN,2011,11273907.943109
EU,GDPNCN,2012,11346095.427726
EU,GDPNCN,2013,11470883.229705
EU,GDPNCN,2014,11770735.894389
EU,GDPNCN,2015,12214752.598546
EU,GDPNCN,2016,12571862.275869
EU,GDPNCN,2017,13093251.601118
EU,GDPNCN,2018,13587013.394356
EU,GDPNCN,2019,14103589.538974
EU,GDPNCN,2020,13581538.170967
EU,GDPNCN,2021,14660316.929264
EU,GDPNCN,2022,15997352.036727
EU,PPP,1974,..
EU,PPP,1975,..
EU,PPP,1976,..
EU,PPP,1977,..
EU,PPP,1978,..
EU,PPP,1979,..
EU,PPP,1980,..
EU,PPP,1981,..
EU,PPP,1982,..
EU,PPP,1983,..
EU,PPP,1984,..
EU,PPP,1985,..
EU,PPP,1986,..
EU,PPP,1987,..
EU,PPP,1988,..
EU,PPP,1989,..
EU,PPP,1990,..
EU,PPP,1991,..
EU,PPP,1992,..
EU,PPP,1993,..
EU,PPP,1994,..
EU,PPP,1995,..
EU,PPP,1996,..
EU,PPP,1997,..
EU,PPP,1998,..
EU,PPP,1999,..
EU,PPP,2000,0.729293
EU,PPP,2001,0.728669
EU,PPP,2002,0.727595
EU,PPP,2003,0.726177
EU,PPP,2004,0.724818
EU,PPP,2005,0.723641
EU,PPP,2006,0.722428
EU,PPP,2007,0.721086
EU,PPP,2008,0.719359
EU,PPP,2009,0.718706
EU,PPP,2010,0.719869
EU,PPP,2011,0.719969
EU,PPP,2012,0.719923
EU,PPP,2013,0.720015
EU,PPP,2014,0.719352
EU,PPP,2015,0.718614
EU,PPP,2016,0.718211
EU,PPP,2017,0.717064
EU,PPP,2018,0.715535
EU,PPP,2019,0.714394
EU,PPP,2020,0.714326
EU,PPP,2021,0.713737
EU,PPP,2022,0.712999
EU,USEXRMEI,1974,..
EU,USEXRMEI,1975,..
EU,USEXRMEI,1976,..
EU,USEXRMEI,1977,..
EU,USEXRMEI,1978,..
EU,USEXRMEI,1979,..
EU,USEXRMEI,1980,..
EU,USEXRMEI,1981,..
EU,USEXRMEI,1982,..
EU,USEXRMEI,1983,..
EU,USEXRMEI,1984,..
EU,USEXRMEI,1985,..
EU,USEXRMEI,1986,..
EU,USEXRMEI,1987,..
EU,USEXRMEI,1988,..
EU,USEXRMEI,1989,..
EU,USEXRMEI,1990,..
EU,USEXRMEI,1991,..
EU,USEXRMEI,1992,..
EU,USEXRMEI,1993,..
EU,USEXRMEI,1994,..
EU,USEXRMEI,1995,..
EU,USEXRMEI,1996,..
EU,USEXRMEI,1997,..
EU,USEXRMEI,1998,..
EU,USEXRMEI,1999,..
EU,USEXRMEI,2000,1.085
EU,USEXRMEI,2001,1.117
EU,USEXRMEI,2002,1.061
EU,USEXRMEI,2003,0.885
EU,USEXRMEI,2004,0.805
EU,USEXRMEI,2005,0.805
EU,USEXRMEI,2006,0.797
EU,USEXRMEI,2007,0.73
EU,USEXRMEI,2008,0.684
EU,USEXRMEI,2009,0.72
EU,USEXRMEI,2010,0.755
EU,USEXRMEI,2011,0.719
EU,USEXRMEI,2012,0.778
EU,USEXRMEI,2013,0.753
EU,USEXRMEI,2014,0.754
EU,USEXRMEI,2015,0.901
EU,USEXRMEI,2016,0.904
EU,USEXRMEI,2017,0.887
EU,USEXRMEI,2018,0.847
EU,USEXRMEI,2019,0.893
EU,USEXRMEI,2020,0.878
EU,USEXRMEI,2021,0.846
EU,USEXRMEI,2022,0.951
FINLAND,GDPDEF,1974,18.118
FINLAND,GDPDEF,1975,20.576
FINLAND,GDPDEF,1976,23.277
FINLAND,GDPDEF,1977,25.469
FINLAND,GDPDEF,1978,27.368
FINLAND,GDPDEF,1979,29.641
FINLAND,GDPDEF,1980,32.497
FINLAND,GDPDEF,1981,36.284
FINLAND,GDPDEF,1982,39.574
FINLAND,GDPDEF,1983,42.819
FINLAND,GDPDEF,1984,46.441
FINLAND,GDPDEF,1985,48.869
FINLAND,GDPDEF,1986,51.208
FINLAND,GDPDEF,1987,53.397
FINLAND,GDPDEF,1988,57.497
FINLAND,GDPDEF,1989,61.254
FINLAND,GDPDEF,1990,64.703
FINLAND,GDPDEF,1991,65.681
FINLAND,GDPDEF,1992,66.264
FINLAND,GDPDEF,1993,67.434
FINLAND,GDPDEF,1994,68.678
FINLAND,GDPDEF,1995,71.563
FINLAND,GDPDEF,1996,71.507
FINLAND,GDPDEF,1997,72.994
FINLAND,GDPDEF,1998,75.256
FINLAND,GDPDEF,1999,75.953
FINLAND,GDPDEF,2000,77.198
FINLAND,GDPDEF,2001,79.748
FINLAND,GDPDEF,2002,80.501
FINLAND,GDPDEF,2003,80.654
FINLAND,GDPDEF,2004,81.14
FINLAND,GDPDEF,2005,81.894
FINLAND,GDPDEF,2006,82.648
FINLAND,GDPDEF,2007,84.923
FINLAND,GDPDEF,2008,87.503
FINLAND,GDPDEF,2009,89.055
FINLAND,GDPDEF,2010,89.343
FINLAND,GDPDEF,2011,91.687
FINLAND,GDPDEF,2012,94.413
FINLAND,GDPDEF,2013,96.829
FINLAND,GDPDEF,2014,98.409
FINLAND,GDPDEF,2015,100.0
FINLAND,GDPDEF,2016,100.087
FINLAND,GDPDEF,2017,100.907
FINLAND,GDPDEF,2018,102.927
FINLAND,GDPDEF,2019,104.468
FINLAND,GDPDEF,2020,106.176
FINLAND,GDPDEF,2021,108.472
FINLAND,GDPDEF,2022,113.078
FINLAND,GDPNCN,1974,15783.0
FINLAND,GDPNCN,1975,18248.0
FINLAND,GDPNCN,1976,20714.0
FINLAND,GDPNCN,1977,22720.0
FINLAND,GDPNCN,1978,25126.0
FINLAND,GDPNCN,1979,29151.0
FINLAND,GDPNCN,1980,33682.0
FINLAND,GDPNCN,1981,38094.0
FINLAND,GDPNCN,1982,42831.0
FINLAND,GDPNCN,1983,47790.0
FINLAND,GDPNCN,1984,53498.0
FINLAND,GDPNCN,1985,58285.0
FINLAND,GDPNCN,1986,62740.0
FINLAND,GDPNCN,1987,67751.0
FINLAND,GDPNCN,1988,76754.0
FINLAND,GDPNCN,1989,85929.0
FINLAND,GDPNCN,1990,90959.0
FINLAND,GDPNCN,1991,86899.0
FINLAND,GDPNCN,1992,84782.0
FINLAND,GDPNCN,1993,85708.0
FINLAND,GDPNCN,1994,90749.0
FINLAND,GDPNCN,1995,98549.0
FINLAND,GDPNCN,1996,102083.0
FINLAND,GDPNCN,1997,110807.0
FINLAND,GDPNCN,1998,120474.0
FINLAND,GDPNCN,1999,126916.0
FINLAND,GDPNCN,2000,136442.0
FINLAND,GDPNCN,2001,144628.0
FINLAND,GDPNCN,2002,148486.0
FINLAND,GDPNCN,2003,151749.0
FINLAND,GDPNCN,2004,158758.0
FINLAND,GDPNCN,2005,164687.0
FINLAND,GDPNCN,2006,172897.0
FINLAND,GDPNCN,2007,187072.0
FINLAND,GDPNCN,2008,194265.0
FINLAND,GDPNCN,2009,181747.0
FINLAND,GDPNCN,2010,188143.0
FINLAND,GDPNCN,2011,197998.0
FINLAND,GDPNCN,2012,201037.0
FINLAND,GDPNCN,2013,204321.0
FINLAND,GDPNCN,2014,206897.0
FINLAND,GDPNCN,2015,211385.0
FINLAND,GDPNCN,2016,217518.0
FINLAND,GDPNCN,2017,226301.0
FINLAND,GDPNCN,2018,233462.0
FINLAND,GDPNCN,2019,239858.0
FINLAND,GDPNCN,2020,238038.0
FINLAND,GDPNCN,2021,250594.0
FINLAND,GDPNCN,2022,266679.0
FINLAND,PPP,1974,..
FINLAND,PPP,1975,..
FINLAND,PPP,1976,..
FINLAND,PPP,1977,..
FINLAND,PPP,1978,..
FINLAND,PPP,1979,..
FINLAND,PPP,1980,0.74
FINLAND,PPP,1981,0.754
FINLAND,PPP,1982,0.775
FINLAND,PPP,1983,0.807
FINLAND,PPP,1984,0.845
FINLAND,PPP,1985,0.862
FINLAND,PPP,1986,0.885
FINLAND,PPP,1987,0.901
FINLAND,PPP,1988,0.937
FINLAND,PPP,1989,0.96
FINLAND,PPP,1990,0.978
FINLAND,PPP,1991,0.96
FINLAND,PPP,1992,0.947
FINLAND,PPP,1993,0.941
FINLAND,PPP,1994,0.939
FINLAND,PPP,1995,0.958
FINLAND,PPP,1996,0.94
FINLAND,PPP,1997,0.943
FINLAND,PPP,1998,0.962
FINLAND,PPP,1999,0.957
FINLAND,PPP,2000,0.951
FINLAND,PPP,2001,0.961
FINLAND,PPP,2002,0.955
FINLAND,PPP,2003,0.939
FINLAND,PPP,2004,0.92
FINLAND,PPP,2005,0.9
FINLAND,PPP,2006,0.881
FINLAND,PPP,2007,0.881
FINLAND,PPP,2008,0.891
FINLAND,PPP,2009,0.901
FINLAND,PPP,2010,0.893
FINLAND,PPP,2011,0.898
FINLAND,PPP,2012,0.908
FINLAND,PPP,2013,0.905
FINLAND,PPP,2014,0.907
FINLAND,PPP,2015,0.908
FINLAND,PPP,2016,0.881
FINLAND,PPP,2017,0.863
FINLAND,PPP,2018,0.86
FINLAND,PPP,2019,0.858
FINLAND,PPP,2020,0.86
FINLAND,PPP,2021,0.841
FINLAND,PPP,2022,0.82
FINLAND,USEXRMEI,1974,0.633
FINLAND,USEXRMEI,1975,0.617
FINLAND,USEXRMEI,1976,0.648
FINLAND,USEXRMEI,1977,0.676
FINLAND,USEXRMEI,1978,0.691
FINLAND,USEXRMEI,1979,0.654
FINLAND,USEXRMEI,1980,0.626
FINLAND,USEXRMEI,1981,0.724
FINLAND,USEXRMEI,1982,0.809
FINLAND,USEXRMEI,1983,0.936
