The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,FLOW,TIME,VALUE
CZECH,PRDDUSD,TOTAL,2017,36.739
CZECH,PRDDUSD,TOTAL,2018,38.233
CZECH,PRDDUSD,TOTAL,2019,52.815
CZECH,PRDDUSD,TOTAL,2020,47.54
CZECH,PRDDUSD,TOTAL,2021,41.379
CZECH,PRDDUSD,TOTAL,2022,28.925
CZECH,PRDDUSD,TOTAL,2023,35.54
CZECH,PRDDUSD,UNALLOC,2013,..
CZECH,PRDDUSD,UNALLOC,2014,..
CZECH,PRDDUSDPPP,EFFICIENCY,2013,..
CZECH,PRDDUSDPPP,EFFICIENCY,2014,..
CZECH,PRDDUSDPPP,EFFICIENCY,2015,11.39
CZECH,PRDDUSDPPP,EFFICIENCY,2016,7.927
CZECH,PRDDUSDPPP,EFFICIENCY,2017,13.713
CZECH,PRDDUSDPPP,EFFICIENCY,2018,16.85
CZECH,PRDDUSDPPP,EFFICIENCY,2019,21.656
CZECH,PRDDUSDPPP,EFFICIENCY,2020,22.782
CZECH,PRDDUSDPPP,EFFICIENCY,2021,26.997
CZECH,PRDDUSDPPP,EFFICIENCY,2022,24.143
CZECH,PRDDUSDPPP,EFFICIENCY,2023,30.12
CZECH,PRDDUSDPPP,FOSSILFUEL,2013,..
CZECH,PRDDUSDPPP,FOSSILFUEL,2014,..
CZECH,PRDDUSDPPP,FOSSILFUEL,2015,8.434
CZECH,PRDDUSDPPP,FOSSILFUEL,2016,7.544
CZECH,PRDDUSDPPP,FOSSILFUEL,2017,7.792
CZECH,PRDDUSDPPP,FOSSILFUEL,2018,7.141
CZECH,PRDDUSDPPP,FOSSILFUEL,2019,6.603
CZECH,PRDDUSDPPP,FOSSILFUEL,2020,3.243
CZECH,PRDDUSDPPP,FOSSILFUEL,2021,1.409
CZECH,PRDDUSDPPP,FOSSILFUEL,2022,1.971
CZECH,PRDDUSDPPP,FOSSILFUEL,2023,0.609
CZECH,PRDDUSDPPP,HGENCELL,2013,..
CZECH,PRDDUSDPPP,HGENCELL,2014,..
CZECH,PRDDUSDPPP,HGENCELL,2015,0.617
CZECH,PRDDUSDPPP,HGENCELL,2016,2.047
CZECH,PRDDUSDPPP,HGENCELL,2017,3.032
CZECH,PRDDUSDPPP,HGENCELL,2018,2.039
CZECH,PRDDUSDPPP,HGENCELL,2019,14.853
CZECH,PRDDUSDPPP,HGENCELL,2020,6.903
CZECH,PRDDUSDPPP,HGENCELL,2021,6.706
CZECH,PRDDUSDPPP,HGENCELL,2022,4.966
CZECH,PRDDUSDPPP,HGENCELL,2023,3.937
CZECH,PRDDUSDPPP,MEMOLC,2013,..
CZECH,PRDDUSDPPP,MEMOLC,2014,..
CZECH,PRDDUSDPPP,MEMOLC,2015,81.175
CZECH,PRDDUSDPPP,MEMOLC,2016,43.67
CZECH,PRDDUSDPPP,MEMOLC,2017,58.228
CZECH,PRDDUSDPPP,MEMOLC,2018,61.271
CZECH,PRDDUSDPPP,MEMOLC,2019,87.964
CZECH,PRDDUSDPPP,MEMOLC,2020,81.956
CZECH,PRDDUSDPPP,MEMOLC,2021,73.086
CZECH,PRDDUSDPPP,MEMOLC,2022,50.347
CZECH,PRDDUSDPPP,MEMOLC,2023,63.536
CZECH,PRDDUSDPPP,MEMONLC,2013,..
CZECH,PRDDUSDPPP,MEMONLC,2014,..
CZECH,PRDDUSDPPP,MEMONLC,2015,7.355
CZECH,PRDDUSDPPP,MEMONLC,2016,6.945
CZECH,PRDDUSDPPP,MEMONLC,2017,7.509
CZECH,PRDDUSDPPP,MEMONLC,2018,7.141
CZECH,PRDDUSDPPP,MEMONLC,2019,6.538
CZECH,PRDDUSDPPP,MEMONLC,2020,3.108
CZECH,PRDDUSDPPP,MEMONLC,2021,0.954
CZECH,PRDDUSDPPP,MEMONLC,2022,1.41
CZECH,PRDDUSDPPP,MEMONLC,2023,0.055
CZECH,PRDDUSDPPP,NUCLEAR,2013,..
CZECH,PRDDUSDPPP,NUCLEAR,2014,..
CZECH,PRDDUSDPPP,NUCLEAR,2015,37.729
CZECH,PRDDUSDPPP,NUCLEAR,2016,12.376
CZECH,PRDDUSDPPP,NUCLEAR,2017,20.788
CZECH,PRDDUSDPPP,NUCLEAR,2018,20.972
CZECH,PRDDUSDPPP,NUCLEAR,2019,22.552
CZECH,PRDDUSDPPP,NUCLEAR,2020,21.499
CZECH,PRDDUSDPPP,NUCLEAR,2021,12.609
CZECH,PRDDUSDPPP,NUCLEAR,2022,7.55
CZECH,PRDDUSDPPP,NUCLEAR,2023,3.567
CZECH,PRDDUSDPPP,OTHERPANDS,2013,..
CZECH,PRDDUSDPPP,OTHERPANDS,2014,..
CZECH,PRDDUSDPPP,OTHERPANDS,2015,9.558
CZECH,PRDDUSDPPP,OTHERPANDS,2016,7.436
CZECH,PRDDUSDPPP,OTHERPANDS,2017,7.152
CZECH,PRDDUSDPPP,OTHERPANDS,2018,8.44
CZECH,PRDDUSDPPP,OTHERPANDS,2019,14.075
CZECH,PRDDUSDPPP,OTHERPANDS,2020,13.451
CZECH,PRDDUSDPPP,OTHERPANDS,2021,13.506
CZECH,PRDDUSDPPP,OTHERPANDS,2022,7.091
CZECH,PRDDUSDPPP,OTHERPANDS,2023,17.009
CZECH,PRDDUSDPPP,OTHERTECH,2013,..
CZECH,PRDDUSDPPP,OTHERTECH,2014,..
CZECH,PRDDUSDPPP,OTHERTECH,2015,10.501
CZECH,PRDDUSDPPP,OTHERTECH,2016,5.153
CZECH,PRDDUSDPPP,OTHERTECH,2017,4.988
CZECH,PRDDUSDPPP,OTHERTECH,2018,5.146
CZECH,PRDDUSDPPP,OTHERTECH,2019,5.831
CZECH,PRDDUSDPPP,OTHERTECH,2020,6.433
CZECH,PRDDUSDPPP,OTHERTECH,2021,4.889
CZECH,PRDDUSDPPP,OTHERTECH,2022,1.981
CZECH,PRDDUSDPPP,OTHERTECH,2023,0.668
CZECH,PRDDUSDPPP,RENEWABLE,2013,..
CZECH,PRDDUSDPPP,RENEWABLE,2014,..
CZECH,PRDDUSDPPP,RENEWABLE,2015,10.3
CZECH,PRDDUSDPPP,RENEWABLE,2016,8.132
CZECH,PRDDUSDPPP,RENEWABLE,2017,8.272
CZECH,PRDDUSDPPP,RENEWABLE,2018,7.825
CZECH,PRDDUSDPPP,RENEWABLE,2019,8.933
CZECH,PRDDUSDPPP,RENEWABLE,2020,10.754
CZECH,PRDDUSDPPP,RENEWABLE,2021,7.923
CZECH,PRDDUSDPPP,RENEWABLE,2022,4.054
CZECH,PRDDUSDPPP,RENEWABLE,2023,7.682
CZECH,PRDDUSDPPP,TOTAL,2013,..
CZECH,PRDDUSDPPP,TOTAL,2014,..
CZECH,PRDDUSDPPP,TOTAL,2015,88.53
CZECH,PRDDUSDPPP,TOTAL,2016,50.615
CZECH,PRDDUSDPPP,TOTAL,2017,65.737
CZECH,PRDDUSDPPP,TOTAL,2018,68.412
CZECH,PRDDUSDPPP,TOTAL,2019,94.502
CZECH,PRDDUSDPPP,TOTAL,2020,85.065
CZECH,PRDDUSDPPP,TOTAL,2021,74.04
CZECH,PRDDUSDPPP,TOTAL,2022,51.757
CZECH,PRDDUSDPPP,TOTAL,2023,63.592
CZECH,PRDDUSDPPP,UNALLOC,2013,..
CZECH,PRDDUSDPPP,UNALLOC,2014,..
CZECH,PRIVATERDD,EFFICIENCY,2013,..
CZECH,PRIVATERDD,EFFICIENCY,2014,..
CZECH,PRIVATERDD,EFFICIENCY,2015,116.529
CZECH,PRIVATERDD,EFFICIENCY,2016,82.026
CZECH,PRIVATERDD,EFFICIENCY,2017,143.746
CZECH,PRIVATERDD,EFFICIENCY,2018,181.168
CZECH,PRIVATERDD,EFFICIENCY,2019,241.893
CZECH,PRIVATERDD,EFFICIENCY,2020,265.464
CZECH,PRIVATERDD,EFFICIENCY,2021,325.045
CZECH,PRIVATERDD,EFFICIENCY,2022,315.069
CZECH,PRIVATERDD,EFFICIENCY,2023,428.732
CZECH,PRIVATERDD,FOSSILFUEL,2013,..
CZECH,PRIVATERDD,FOSSILFUEL,2014,..
CZECH,PRIVATERDD,FOSSILFUEL,2015,86.286
CZECH,PRIVATERDD,FOSSILFUEL,2016,78.057
CZECH,PRIVATERDD,FOSSILFUEL,2017,81.681
CZECH,PRIVATERDD,FOSSILFUEL,2018,76.776
CZECH,PRIVATERDD,FOSSILFUEL,2019,73.757
CZECH,PRIVATERDD,FOSSILFUEL,2020,37.784
CZECH,PRIVATERDD,FOSSILFUEL,2021,16.966
CZECH,PRIVATERDD,FOSSILFUEL,2022,25.718
CZECH,PRIVATERDD,FOSSILFUEL,2023,8.669
CZECH,PRIVATERDD,HGENCELL,2013,..
CZECH,PRIVATERDD,HGENCELL,2014,..
CZECH,PRIVATERDD,HGENCELL,2015,6.313
CZECH,PRIVATERDD,HGENCELL,2016,21.184
CZECH,PRIVATERDD,HGENCELL,2017,31.781
CZECH,PRIVATERDD,HGENCELL,2018,21.922
CZECH,PRIVATERDD,HGENCELL,2019,165.909
CZECH,PRIVATERDD,HGENCELL,2020,80.436
CZECH,PRIVATERDD,HGENCELL,2021,80.745
CZECH,PRIVATERDD,HGENCELL,2022,64.808
CZECH,PRIVATERDD,HGENCELL,2023,56.045
CZECH,PRIVATERDD,MEMOLC,2013,..
CZECH,PRIVATERDD,MEMOLC,2014,..
CZECH,PRIVATERDD,MEMOLC,2015,830.473
CZECH,PRIVATERDD,MEMOLC,2016,451.868
CZECH,PRIVATERDD,MEMOLC,2017,610.386
CZECH,PRIVATERDD,MEMOLC,2018,658.772
CZECH,PRIVATERDD,MEMOLC,2019,982.551
CZECH,PRIVATERDD,MEMOLC,2020,954.98
CZECH,PRIVATERDD,MEMOLC,2021,879.964
CZECH,PRIVATERDD,MEMOLC,2022,657.023
CZECH,PRIVATERDD,MEMOLC,2023,904.395
CZECH,PRIVATERDD,MEMONLC,2013,..
CZECH,PRIVATERDD,MEMONLC,2014,..
CZECH,PRIVATERDD,MEMONLC,2015,75.246
CZECH,PRIVATERDD,MEMONLC,2016,71.86
CZECH,PRIVATERDD,MEMONLC,2017,78.711
CZECH,PRIVATERDD,MEMONLC,2018,76.776
CZECH,PRIVATERDD,MEMONLC,2019,73.033
CZECH,PRIVATERDD,MEMONLC,2020,36.22
CZECH,PRIVATERDD,MEMONLC,2021,11.485
CZECH,PRIVATERDD,MEMONLC,2022,18.401
CZECH,PRIVATERDD,MEMONLC,2023,0.788
CZECH,PRIVATERDD,NUCLEAR,2013,..
CZECH,PRIVATERDD,NUCLEAR,2014,..
CZECH,PRIVATERDD,NUCLEAR,2015,385.995
CZECH,PRIVATERDD,NUCLEAR,2016,128.061
CZECH,PRIVATERDD,NUCLEAR,2017,217.913
CZECH,PRIVATERDD,NUCLEAR,2018,225.485
CZECH,PRIVATERDD,NUCLEAR,2019,251.901
CZECH,PRIVATERDD,NUCLEAR,2020,250.512
CZECH,PRIVATERDD,NUCLEAR,2021,151.82
CZECH,PRIVATERDD,NUCLEAR,2022,98.532
CZECH,PRIVATERDD,NUCLEAR,2023,50.767
CZECH,PRIVATERDD,OTHERPANDS,2013,..
CZECH,PRIVATERDD,OTHERPANDS,2014,..
CZECH,PRIVATERDD,OTHERPANDS,2015,97.789
CZECH,PRIVATERDD,OTHERPANDS,2016,76.942
CZECH,PRIVATERDD,OTHERPANDS,2017,74.974
CZECH,PRIVATERDD,OTHERPANDS,2018,90.744
CZECH,PRIVATERDD,OTHERPANDS,2019,157.216
CZECH,PRIVATERDD,OTHERPANDS,2020,156.737
CZECH,PRIVATERDD,OTHERPANDS,2021,162.614
CZECH,PRIVATERDD,OTHERPANDS,2022,92.536
CZECH,PRIVATERDD,OTHERPANDS,2023,242.112
CZECH,PRIVATERDD,OTHERTECH,2013,..
CZECH,PRIVATERDD,OTHERTECH,2014,..
CZECH,PRIVATERDD,OTHERTECH,2015,107.428
CZECH,PRIVATERDD,OTHERTECH,2016,53.316
CZECH,PRIVATERDD,OTHERTECH,2017,52.287
CZECH,PRIVATERDD,OTHERTECH,2018,55.325
CZECH,PRIVATERDD,OTHERTECH,2019,65.128
CZECH,PRIVATERDD,OTHERTECH,2020,74.961
CZECH,PRIVATERDD,OTHERTECH,2021,58.861
CZECH,PRIVATERDD,OTHERTECH,2022,25.851
CZECH,PRIVATERDD,OTHERTECH,2023,9.509
CZECH,PRIVATERDD,RENEWABLE,2013,..
CZECH,PRIVATERDD,RENEWABLE,2014,..
CZECH,PRIVATERDD,RENEWABLE,2015,105.379
CZECH,PRIVATERDD,RENEWABLE,2016,84.142
CZECH,PRIVATERDD,RENEWABLE,2017,86.715
CZECH,PRIVATERDD,RENEWABLE,2018,84.128
CZECH,PRIVATERDD,RENEWABLE,2019,99.78
CZECH,PRIVATERDD,RENEWABLE,2020,125.306
CZECH,PRIVATERDD,RENEWABLE,2021,95.398
CZECH,PRIVATERDD,RENEWABLE,2022,52.91
CZECH,PRIVATERDD,RENEWABLE,2023,109.349
CZECH,PRIVATERDD,TOTAL,2013,..
CZECH,PRIVATERDD,TOTAL,2014,..
CZECH,PRIVATERDD,TOTAL,2015,905.719
CZECH,PRIVATERDD,TOTAL,2016,523.728
CZECH,PRIVATERDD,TOTAL,2017,689.097
CZECH,PRIVATERDD,TOTAL,2018,735.548
CZECH,PRIVATERDD,TOTAL,2019,1055.584
CZECH,PRIVATERDD,TOTAL,2020,991.2
CZECH,PRIVATERDD,TOTAL,2021,891.449
CZECH,PRIVATERDD,TOTAL,2022,675.424
CZECH,PRIVATERDD,TOTAL,2023,905.183
CZECH,PRIVATERDD,UNALLOC,2013,..
CZECH,PRIVATERDD,UNALLOC,2014,..
ITALY,PRDDEURO,EFFICIENCY,2013,190.186
ITALY,PRDDEURO,EFFICIENCY,2014,240.47
ITALY,PRDDEURO,EFFICIENCY,2015,823.533
ITALY,PRDDEURO,EFFICIENCY,2016,870.115
ITALY,PRDDEURO,EFFICIENCY,2017,879.732
ITALY,PRDDEURO,EFFICIENCY,2018,895.735
ITALY,PRDDEURO,EFFICIENCY,2019,888.275
ITALY,PRDDEURO,EFFICIENCY,2020,..
ITALY,PRDDEURO,EFFICIENCY,2021,..
ITALY,PRDDEURO,EFFICIENCY,2022,..
ITALY,PRDDEURO,EFFICIENCY,2023,..
ITALY,PRDDEURO,FOSSILFUEL,2013,31.47
ITALY,PRDDEURO,FOSSILFUEL,2014,21.589
ITALY,PRDDEURO,FOSSILFUEL,2015,151.934
ITALY,PRDDEURO,FOSSILFUEL,2016,111.92
ITALY,PRDDEURO,FOSSILFUEL,2017,113.157
ITALY,PRDDEURO,FOSSILFUEL,2018,115.216
ITALY,PRDDEURO,FOSSILFUEL,2019,126.946
ITALY,PRDDEURO,FOSSILFUEL,2020,..
ITALY,PRDDEURO,FOSSILFUEL,2021,..
ITALY,PRDDEURO,FOSSILFUEL,2022,..
ITALY,PRDDEURO,FOSSILFUEL,2023,..
ITALY,PRDDEURO,HGENCELL,2013,9.913
ITALY,PRDDEURO,HGENCELL,2014,8.586
ITALY,PRDDEURO,HGENCELL,2015,7.542
ITALY,PRDDEURO,HGENCELL,2016,11.63
ITALY,PRDDEURO,HGENCELL,2017,11.759
ITALY,PRDDEURO,HGENCELL,2018,11.972
ITALY,PRDDEURO,HGENCELL,2019,11.659
ITALY,PRDDEURO,HGENCELL,2020,..
ITALY,PRDDEURO,HGENCELL,2021,..
ITALY,PRDDEURO,HGENCELL,2022,..
ITALY,PRDDEURO,HGENCELL,2023,..
ITALY,PRDDEURO,MEMOLC,2013,310.101
ITALY,PRDDEURO,MEMOLC,2014,387.361
ITALY,PRDDEURO,MEMOLC,2015,990.199
ITALY,PRDDEURO,MEMOLC,2016,1059.165
ITALY,PRDDEURO,MEMOLC,2017,1070.871
ITALY,PRDDEURO,MEMOLC,2018,1090.35
ITALY,PRDDEURO,MEMOLC,2019,1088.788
ITALY,PRDDEURO,MEMOLC,2020,..
ITALY,PRDDEURO,MEMOLC,2021,..
ITALY,PRDDEURO,MEMOLC,2022,..
ITALY,PRDDEURO,MEMOLC,2023,..
ITALY,PRDDEURO,MEMONLC,2013,31.153
ITALY,PRDDEURO,MEMONLC,2014,20.827
ITALY,PRDDEURO,MEMONLC,2015,151.934
ITALY,PRDDEURO,MEMONLC,2016,111.92
ITALY,PRDDEURO,MEMONLC,2017,113.157
ITALY,PRDDEURO,MEMONLC,2018,115.216
ITALY,PRDDEURO,MEMONLC,2019,126.946
ITALY,PRDDEURO,MEMONLC,2020,..
ITALY,PRDDEURO,MEMONLC,2021,..
ITALY,PRDDEURO,MEMONLC,2022,..
ITALY,PRDDEURO,MEMONLC,2023,..
ITALY,PRDDEURO,NUCLEAR,2013,3.006
ITALY,PRDDEURO,NUCLEAR,2014,1.35
ITALY,PRDDEURO,NUCLEAR,2015,2.742
ITALY,PRDDEURO,NUCLEAR,2016,2.545
ITALY,PRDDEURO,NUCLEAR,2017,2.573
ITALY,PRDDEURO,NUCLEAR,2018,2.62
ITALY,PRDDEURO,NUCLEAR,2019,10.207
ITALY,PRDDEURO,NUCLEAR,2020,..
ITALY,PRDDEURO,NUCLEAR,2021,..
ITALY,PRDDEURO,NUCLEAR,2022,..
ITALY,PRDDEURO,NUCLEAR,2023,..
ITALY,PRDDEURO,OTHERPANDS,2013,27.969
ITALY,PRDDEURO,OTHERPANDS,2014,29.528
ITALY,PRDDEURO,OTHERPANDS,2015,46.374
ITALY,PRDDEURO,OTHERPANDS,2016,64.038
ITALY,PRDDEURO,OTHERPANDS,2017,64.745
ITALY,PRDDEURO,OTHERPANDS,2018,65.923
ITALY,PRDDEURO,OTHERPANDS,2019,77.826
ITALY,PRDDEURO,OTHERPANDS,2020,..
ITALY,PRDDEURO,OTHERPANDS,2021,..
ITALY,PRDDEURO,OTHERPANDS,2022,..
ITALY,PRDDEURO,OTHERPANDS,2023,..
ITALY,PRDDEURO,OTHERTECH,2013,34.257
ITALY,PRDDEURO,OTHERTECH,2014,30.892
ITALY,PRDDEURO,OTHERTECH,2015,20.158
ITALY,PRDDEURO,OTHERTECH,2016,45.201
ITALY,PRDDEURO,OTHERTECH,2017,45.701
ITALY,PRDDEURO,OTHERTECH,2018,46.532
ITALY,PRDDEURO,OTHERTECH,2019,25.088
ITALY,PRDDEURO,OTHERTECH,2020,..
ITALY,PRDDEURO,OTHERTECH,2021,..
ITALY,PRDDEURO,OTHERTECH,2022,..
ITALY,PRDDEURO,OTHERTECH,2023,..
ITALY,PRDDEURO,RENEWABLE,2013,44.452
ITALY,PRDDEURO,RENEWABLE,2014,75.773
ITALY,PRDDEURO,RENEWABLE,2015,89.851
ITALY,PRDDEURO,RENEWABLE,2016,65.635
ITALY,PRDDEURO,RENEWABLE,2017,66.361
ITALY,PRDDEURO,RENEWABLE,2018,67.568
ITALY,PRDDEURO,RENEWABLE,2019,75.733
ITALY,PRDDEURO,RENEWABLE,2020,..
ITALY,PRDDEURO,RENEWABLE,2021,..
ITALY,PRDDEURO,RENEWABLE,2022,..
ITALY,PRDDEURO,RENEWABLE,2023,..
ITALY,PRDDEURO,TOTAL,2013,341.254
ITALY,PRDDEURO,TOTAL,2014,408.188
ITALY,PRDDEURO,TOTAL,2015,1142.202
ITALY,PRDDEURO,TOTAL,2016,1171.085
ITALY,PRDDEURO,TOTAL,2017,1184.028
ITALY,PRDDEURO,TOTAL,2018,1205.566
ITALY,PRDDEURO,TOTAL,2019,1215.733
ITALY,PRDDEURO,TOTAL,2020,..
ITALY,PRDDEURO,TOTAL,2021,..
ITALY,PRDDEURO,TOTAL,2022,..
ITALY,PRDDEURO,TOTAL,2023,..
ITALY,PRDDEURO,UNALLOC,2020,..
ITALY,PRDDEURO,UNALLOC,2021,..
ITALY,PRDDEURO,UNALLOC,2022,..
ITALY,PRDDEURO,UNALLOC,2023,..
ITALY,PRDDNCREAL,EFFICIENCY,2013,190.186
ITALY,PRDDNCREAL,EFFICIENCY,2014,240.47
ITALY,PRDDNCREAL,EFFICIENCY,2015,823.533
ITALY,PRDDNCREAL,EFFICIENCY,2016,870.115
ITALY,PRDDNCREAL,EFFICIENCY,2017,879.732
ITALY,PRDDNCREAL,EFFICIENCY,2018,895.735
ITALY,PRDDNCREAL,EFFICIENCY,2019,888.275
ITALY,PRDDNCREAL,EFFICIENCY,2020,..
ITALY,PRDDNCREAL,EFFICIENCY,2021,..
ITALY,PRDDNCREAL,EFFICIENCY,2022,..
ITALY,PRDDNCREAL,EFFICIENCY,2023,..
ITALY,PRDDNCREAL,FOSSILFUEL,2013,31.47
ITALY,PRDDNCREAL,FOSSILFUEL,2014,21.589
ITALY,PRDDNCREAL,FOSSILFUEL,2015,151.934
ITALY,PRDDNCREAL,FOSSILFUEL,2016,111.92
ITALY,PRDDNCREAL,FOSSILFUEL,2017,113.157
ITALY,PRDDNCREAL,FOSSILFUEL,2018,115.216
ITALY,PRDDNCREAL,FOSSILFUEL,2019,126.946
ITALY,PRDDNCREAL,FOSSILFUEL,2020,..
ITALY,PRDDNCREAL,FOSSILFUEL,2021,..
ITALY,PRDDNCREAL,FOSSILFUEL,2022,..
ITALY,PRDDNCREAL,FOSSILFUEL,2023,..
ITALY,PRDDNCREAL,HGENCELL,2013,9.913
ITALY,PRDDNCREAL,HGENCELL,2014,8.586
ITALY,PRDDNCREAL,HGENCELL,2015,7.542
ITALY,PRDDNCREAL,HGENCELL,2016,11.63
ITALY,PRDDNCREAL,HGENCELL,2017,11.759
ITALY,PRDDNCREAL,HGENCELL,2018,11.972
ITALY,PRDDNCREAL,HGENCELL,2019,11.659
ITALY,PRDDNCREAL,HGENCELL,2020,..
ITALY,PRDDNCREAL,HGENCELL,2021,..
ITALY,PRDDNCREAL,HGENCELL,2022,..
ITALY,PRDDNCREAL,HGENCELL,2023,..
ITALY,PRDDNCREAL,MEMOLC,2013,310.101
ITALY,PRDDNCREAL,MEMOLC,2014,387.361
ITALY,PRDDNCREAL,MEMOLC,2015,990.199
ITALY,PRDDNCREAL,MEMOLC,2016,1059.165
ITALY,PRDDNCREAL,MEMOLC,2017,1070.871
ITALY,PRDDNCREAL,MEMOLC,2018,1090.35
ITALY,PRDDNCREAL,MEMOLC,2019,1088.788
ITALY,PRDDNCREAL,MEMOLC,2020,..
ITALY,PRDDNCREAL,MEMOLC,2021,..
ITALY,PRDDNCREAL,MEMOLC,2022,..
ITALY,PRDDNCREAL,MEMOLC,2023,..
ITALY,PRDDNCREAL,MEMONLC,2013,31.153
ITALY,PRDDNCREAL,MEMONLC,2014,20.827
ITALY,PRDDNCREAL,MEMONLC,2015,151.934
ITALY,PRDDNCREAL,MEMONLC,2016,111.92
ITALY,PRDDNCREAL,MEMONLC,2017,113.157
ITALY,PRDDNCREAL,MEMONLC,2018,115.216
ITALY,PRDDNCREAL,MEMONLC,2019,126.946
ITALY,PRDDNCREAL,MEMONLC,2020,..
ITALY,PRDDNCREAL,MEMONLC,2021,..
ITALY,PRDDNCREAL,MEMONLC,2022,..
ITALY,PRDDNCREAL,MEMONLC,2023,..
ITALY,PRDDNCREAL,NUCLEAR,2013,3.006
ITALY,PRDDNCREAL,NUCLEAR,2014,1.35
ITALY,PRDDNCREAL,NUCLEAR,2015,2.742
ITALY,PRDDNCREAL,NUCLEAR,2016,2.545
ITALY,PRDDNCREAL,NUCLEAR,2017,2.573
ITALY,PRDDNCREAL,NUCLEAR,2018,2.62
ITALY,PRDDNCREAL,NUCLEAR,2019,10.207
ITALY,PRDDNCREAL,NUCLEAR,2020,..
ITALY,PRDDNCREAL,NUCLEAR,2021,..
ITALY,PRDDNCREAL,NUCLEAR,2022,..
ITALY,PRDDNCREAL,NUCLEAR,2023,..
ITALY,PRDDNCREAL,OTHERPANDS,2013,27.969
ITALY,PRDDNCREAL,OTHERPANDS,2014,29.528
ITALY,PRDDNCREAL,OTHERPANDS,2015,46.374
ITALY,PRDDNCREAL,OTHERPANDS,2016,64.038
ITALY,PRDDNCREAL,OTHERPANDS,2017,64.745
ITALY,PRDDNCREAL,OTHERPANDS,2018,65.923
ITALY,PRDDNCREAL,OTHERPANDS,2019,77.826
ITALY,PRDDNCREAL,OTHERPANDS,2020,..
ITALY,PRDDNCREAL,OTHERPANDS,2021,..
ITALY,PRDDNCREAL,OTHERPANDS,2022,..
ITALY,PRDDNCREAL,OTHERPANDS,2023,..
ITALY,PRDDNCREAL,OTHERTECH,2013,34.257
ITALY,PRDDNCREAL,OTHERTECH,2014,30.892
ITALY,PRDDNCREAL,OTHERTECH,2015,20.158
ITALY,PRDDNCREAL,OTHERTECH,2016,45.201
ITALY,PRDDNCREAL,OTHERTECH,2017,45.701
ITALY,PRDDNCREAL,OTHERTECH,2018,46.532
ITALY,PRDDNCREAL,OTHERTECH,2019,25.088
ITALY,PRDDNCREAL,OTHERTECH,2020,..
ITALY,PRDDNCREAL,OTHERTECH,2021,..
ITALY,PRDDNCREAL,OTHERTECH,2022,..
ITALY,PRDDNCREAL,OTHERTECH,2023,..
ITALY,PRDDNCREAL,RENEWABLE,2013,44.452
ITALY,PRDDNCREAL,RENEWABLE,2014,75.773
ITALY,PRDDNCREAL,RENEWABLE,2015,89.851
ITALY,PRDDNCREAL,RENEWABLE,2016,65.635
ITALY,PRDDNCREAL,RENEWABLE,2017,66.361
ITALY,PRDDNCREAL,RENEWABLE,2018,67.568
ITALY,PRDDNCREAL,RENEWABLE,2019,75.733
ITALY,PRDDNCREAL,RENEWABLE,2020,..
ITALY,PRDDNCREAL,RENEWABLE,2021,..
ITALY,PRDDNCREAL,RENEWABLE,2022,..
ITALY,PRDDNCREAL,RENEWABLE,2023,..
ITALY,PRDDNCREAL,TOTAL,2013,341.254
ITALY,PRDDNCREAL,TOTAL,2014,408.188
ITALY,PRDDNCREAL,TOTAL,2015,1142.202
ITALY,PRDDNCREAL,TOTAL,2016,1171.085
ITALY,PRDDNCREAL,TOTAL,2017,1184.028
ITALY,PRDDNCREAL,TOTAL,2018,1205.566
ITALY,PRDDNCREAL,TOTAL,2019,1215.733
ITALY,PRDDNCREAL,TOTAL,2020,..
ITALY,PRDDNCREAL,TOTAL,2021,..
ITALY,PRDDNCREAL,TOTAL,2022,..
ITALY,PRDDNCREAL,TOTAL,2023,..
ITALY,PRDDNCREAL,UNALLOC,2020,..
ITALY,PRDDNCREAL,UNALLOC,2021,..
ITALY,PRDDNCREAL,UNALLOC,2022,..
ITALY,PRDDNCREAL,UNALLOC,2023,..
ITALY,PRDDUSD,EFFICIENCY,2013,200.011
ITALY,PRDDUSD,EFFICIENCY,2014,252.892
ITALY,PRDDUSD,EFFICIENCY,2015,866.074
ITALY,PRDDUSD,EFFICIENCY,2016,915.063
ITALY,PRDDUSD,EFFICIENCY,2017,925.177
ITALY,PRDDUSD,EFFICIENCY,2018,942.006
ITALY,PRDDUSD,EFFICIENCY,2019,934.161
ITALY,PRDDUSD,EFFICIENCY,2020,..
ITALY,PRDDUSD,EFFICIENCY,2021,..
ITALY,PRDDUSD,EFFICIENCY,2022,..
ITALY,PRDDUSD,EFFICIENCY,2023,..
ITALY,PRDDUSD,FOSSILFUEL,2013,33.096
ITALY,PRDDUSD,FOSSILFUEL,2014,22.704
ITALY,PRDDUSD,FOSSILFUEL,2015,159.782
ITALY,PRDDUSD,FOSSILFUEL,2016,117.702
ITALY,PRDDUSD,FOSSILFUEL,2017,119.003
ITALY,PRDDUSD,FOSSILFUEL,2018,121.167
ITALY,PRDDUSD,FOSSILFUEL,2019,133.503
ITALY,PRDDUSD,FOSSILFUEL,2020,..
ITALY,PRDDUSD,FOSSILFUEL,2021,..
